geneSymbol,rank
1053_at,14238
203696_s_at,15699
204128_s_at,11857
204127_at,14922
204023_at,7996
203210_s_at,18028
203209_at,13136
203225_s_at,7546
203224_at,13029
212968_at,17114
207934_at,9652
207227_x_at,11890
207936_x_at,16347
214409_at,10363
212646_at,17471
218564_at,9859
206321_at,50
208031_s_at,15496
207234_at,17104
202963_at,1334
202964_s_at,12083
202758_s_at,8695
208492_at,14673
209568_s_at,8262
209110_s_at,17884
210751_s_at,13272
212842_x_at,3537
211324_s_at,17621
210676_x_at,14472
207070_at,12462
202988_s_at,4679
202989_at,18067
216834_at,2588
214000_s_at,3268
204319_s_at,16126
204316_at,6799
206107_at,15107
211872_s_at,5132
209637_s_at,10504
209638_x_at,14581
214361_s_at,566
205823_at,3428
209639_s_at,6230
210258_at,14732
211021_s_at,16161
38290_at,14575
204280_at,4154
209324_s_at,5986
209325_s_at,10226
220334_at,7
204336_s_at,17562
202388_at,1622
210138_at,8615
220300_at,11342
203823_at,8751
204339_s_at,5022
204337_at,4652
204338_s_at,3851
209070_s_at,17490
218353_at,6170
209071_s_at,13979
211448_s_at,2378
214538_x_at,7295
210270_at,13228
216970_at,1686
206290_s_at,12636
206518_s_at,11281
211446_at,13796
206146_s_at,6336
211254_x_at,17836
206145_at,4944
204402_at,6929
218686_s_at,3808
219202_at,6278
207383_s_at,7234
220510_at,16061
216317_x_at,5702
215819_s_at,2176
219554_at,12590
210430_x_at,8616
210429_at,10015
210586_x_at,2337
213409_s_at,12862
201451_x_at,11086
213404_s_at,10732
201452_at,8645
201453_x_at,4040
206454_s_at,4027
206455_s_at,812
200059_s_at,12841
212099_at,3701
212651_at,16666
209441_at,14231
202976_s_at,8824
202975_s_at,8371
216048_s_at,10183
216049_at,14816
200885_at,8954
209885_at,17096
31846_at,11104
219045_at,3566
203175_at,11573
204951_at,6919
218323_at,12751
222148_s_at,15244
221789_x_at,13365
222131_x_at,3261
65770_at,2052
206526_at,16418
220282_at,8473
221647_s_at,12775
219446_at,14482
214872_at,7167
214700_x_at,15515
214811_at,17667
216184_s_at,15715
206137_at,2760
215478_at,23
204730_at,14328
210991_s_at,2356
205211_s_at,10397
209684_at,13882
219457_s_at,16067
60471_at,16935
220439_at,8135
219456_s_at,3518
208371_s_at,10263
35685_at,9881
218598_at,11233
218535_s_at,8188
202130_at,16280
215588_x_at,9657
202129_s_at,4265
202131_s_at,10407
209941_at,11939
209545_s_at,8718
209544_at,16331
221215_s_at,6808
209882_at,16015
206984_s_at,5291
206154_at,3565
204243_at,9063
211753_s_at,583
218979_at,17320
220329_s_at,17674
212482_at,9288
212478_at,16971
212479_s_at,12523
218262_at,1437
213297_at,1601
217093_at,5216
201785_at,8108
206111_at,9205
206851_at,2367
205158_at,17412
213397_x_at,13730
213566_at,14932
203022_at,7278
215040_at,11971
219056_at,13558
221287_at,17384
217984_at,10472
217983_s_at,15330
210056_at,13867
212724_at,14855
208632_at,11999
207801_s_at,16384
202636_at,1067
208924_at,9831
218761_at,16520
209565_at,4501
211678_s_at,3425
200868_s_at,1098
200867_at,10664
219021_at,1415
219897_at,11498
221063_x_at,4544
207735_at,8756
215031_x_at,14411
205748_s_at,9283
222349_x_at,12053
219263_at,4059
201779_s_at,10738
201780_s_at,10439
217865_at,7103
218738_s_at,10928
201823_s_at,14724
201824_at,5333
219104_at,7389
204040_at,6208
221430_s_at,9223
212047_s_at,2044
220270_at,13460
221033_s_at,735
220985_s_at,8543
207280_at,11839
219739_at,12197
220483_s_at,16195
36564_at,15014
213038_at,1511
205215_at,8982
221273_s_at,15352
218426_s_at,14140
218425_at,6146
219303_at,9486
219988_s_at,2429
204669_s_at,8827
204668_at,15272
210706_s_at,14900
218861_at,2707
220788_s_at,13039
220991_s_at,3119
219035_s_at,13520
218528_s_at,9874
219916_s_at,11046
212696_s_at,1222
217642_at,10966
206845_s_at,16146
201962_s_at,6235
201961_s_at,1606
218704_at,9030
203286_at,3468
216018_at,14160
209111_at,17628
203403_s_at,15621
210931_at,5066
210932_s_at,13874
203161_s_at,12872
203160_s_at,14455
221195_at,5063
221194_s_at,2208
221908_at,2375
221909_at,17585
204207_s_at,8818
211849_s_at,1581
204208_at,182
211387_x_at,12127
206050_s_at,11923
220564_at,3959
202683_s_at,16603
202684_s_at,17207
218993_at,17607
208270_s_at,7766
201003_x_at,4474
207939_x_at,2431
200060_s_at,14053
213194_at,5756
219550_at,5431
220758_s_at,12568
202762_at,6746
211504_x_at,965
218394_at,13857
205806_at,11114
220425_x_at,12186
211057_at,8061
205805_s_at,14803
205578_at,7643
210479_s_at,9846
210426_x_at,3596
206443_at,17068
206419_at,16471
207569_at,17208
205191_at,13121
201528_at,2143
201529_s_at,722
201756_at,7407
221143_at,6271
216961_s_at,3169
216962_at,12012
218441_s_at,8131
218842_at,2948
221770_at,11930
207107_at,6283
207624_s_at,2182
206608_s_at,10875
213959_s_at,950
205230_at,10049
221614_s_at,7140
212973_at,6406
200725_x_at,2233
221989_at,13402
217680_x_at,16380
200724_at,7518
200036_s_at,5090
217559_at,5586
200010_at,1059
214271_x_at,2724
200809_x_at,282
200088_x_at,11598
214351_x_at,14391
212191_x_at,13987
214976_at,3124
212933_x_at,5000
212734_x_at,6211
208929_x_at,8233
212790_x_at,10452
200716_x_at,9243
210646_x_at,16462
200715_x_at,4712
211942_x_at,11425
210822_at,16672
213588_x_at,1646
219138_at,15085
200074_s_at,12254
221475_s_at,569
217266_at,3025
221476_s_at,13010
200038_s_at,2808
212270_x_at,7877
214291_at,13702
212537_x_at,10041
214335_at,3740
200022_at,6074
200869_at,6007
216383_at,3076
200029_at,11520
200012_x_at,6747
217340_at,14271
216479_at,9474
221726_at,5761
214042_s_at,15120
220960_x_at,4858
221775_x_at,15212
208768_x_at,1956
200013_at,8864
214143_x_at,3685
222229_x_at,16949
218830_at,1309
200025_s_at,11675
212044_s_at,11418
203034_s_at,6242
200003_s_at,138
213223_at,2046
213969_x_at,2716
200823_x_at,4463
215963_x_at,4927
211666_x_at,13767
211073_x_at,9131
201217_x_at,6921
212039_x_at,2587
200062_s_at,6060
200963_x_at,10856
200962_at,16415
221593_s_at,6989
200674_s_at,459
200026_at,4926
200002_at,4740
213687_s_at,8465
215208_x_at,5268
215249_at,504
219762_s_at,16154
201406_at,10132
221943_x_at,13252
202028_s_at,4545
202029_x_at,285
208695_s_at,12630
210115_at,7351
201492_s_at,3522
210034_s_at,8708
210035_s_at,5945
200937_s_at,12205
213080_x_at,16245
200034_s_at,5822
216588_at,3264
212042_x_at,17835
217092_x_at,7419
200717_x_at,767
216580_at,5596
217740_x_at,6418
200936_at,3805
200032_s_at,12993
208856_x_at,3712
211720_x_at,16074
201033_x_at,14722
214167_s_at,3528
211972_x_at,14528
200763_s_at,2259
201011_at,47
208689_s_at,5421
213399_x_at,979
213491_x_at,4216
204245_s_at,12620
218836_at,9772
203436_at,1187
205562_at,16890
213427_at,4405
218209_s_at,4403
212553_at,3012
219370_at,9420
200095_x_at,11054
200817_x_at,16465
211542_x_at,422
217336_at,8839
200031_s_at,1632
213350_at,2447
200018_at,5143
214245_at,4500
208645_s_at,15750
200819_s_at,11276
200781_s_at,4320
213890_x_at,3628
201258_at,9664
216348_at,3122
201665_x_at,6160
201049_s_at,6649
203107_x_at,4692
217466_x_at,15442
212433_x_at,14422
214097_at,14630
200834_s_at,13146
200926_at,4738
200061_s_at,11405
217753_s_at,11794
200741_s_at,5205
200017_at,11483
201094_at,16945
208692_at,12411
200099_s_at,6314
216823_at,12853
212391_x_at,11230
201257_x_at,17427
200024_at,2406
200081_s_at,16703
211690_at,6639
201254_x_at,5730
209134_s_at,16776
203379_at,5558
212912_at,13654
204906_at,679
203843_at,16104
204632_at,497
204633_s_at,13463
204635_at,12294
220738_s_at,12041
220737_at,235
211578_s_at,18114
204171_at,13243
203777_s_at,6875
218909_at,16876
200082_s_at,7313
213941_x_at,15364
214089_at,17102
200858_s_at,15281
217747_s_at,2938
214317_x_at,2850
213801_x_at,11617
221940_at,2615
213179_at,13664
213098_at,16305
213903_s_at,14176
204802_at,3855
204803_s_at,14836
201628_s_at,12619
205540_s_at,2950
218088_s_at,1716
221524_s_at,18023
221523_s_at,5418
212647_at,8111
212589_at,1265
208456_s_at,917
212590_at,18059
201204_s_at,16725
201203_s_at,16621
213973_at,2489
201206_s_at,14159
216649_at,4219
215032_at,7327
203704_s_at,7601
216648_s_at,13852
217411_s_at,12203
215620_at,5156
208314_at,7921
201476_s_at,12598
201477_s_at,14469
209773_s_at,11877
201890_at,9362
222204_s_at,13422
216902_s_at,398
216360_x_at,12975
216913_s_at,16613
216909_at,1328
214764_at,13249
219037_at,4755
212846_at,17478
212844_at,6641
204133_at,5669
209567_at,7249
216937_s_at,11102
207363_at,2265
218307_at,12812
213797_at,132
213694_at,5489
218166_s_at,3607
212019_at,7491
213750_at,14090
212018_s_at,441
220965_s_at,5749
219507_at,14027
202301_s_at,7628
202302_s_at,5249
215618_at,100
201980_s_at,9037
220105_at,9081
211526_s_at,1424
206092_x_at,7369
206467_x_at,6081
216325_x_at,12308
213829_x_at,9078
212302_at,6616
212301_at,2603
203485_at,9180
210222_s_at,13827
204217_s_at,2162
34408_at,10522
219549_s_at,5711
210968_s_at,10821
214629_x_at,4397
211509_s_at,10202
218243_at,11413
219957_at,2725
210251_s_at,14019
213437_at,11051
213939_s_at,7400
203724_s_at,6189
213430_at,905
206196_s_at,9819
213439_x_at,14886
215321_at,13780
209359_x_at,16246
211180_x_at,14510
211179_at,3300
209360_s_at,16019
217263_x_at,13040
211181_x_at,9631
211182_x_at,12603
211620_x_at,1654
208129_x_at,6103
210805_x_at,11424
210365_at,5215
205528_s_at,14633
216831_s_at,2249
205529_s_at,3967
216832_at,3572
221282_x_at,3194
216994_s_at,14054
221283_at,13123
204197_s_at,13198
204198_s_at,1094
206949_s_at,8652
213066_at,8591
201614_s_at,5626
201459_at,8576
219598_s_at,14523
205087_at,17404
209148_at,17145
215099_s_at,4683
215098_at,14508
205954_at,13731
214172_x_at,14912
202853_s_at,10754
216976_s_at,10678
205485_at,8169
207557_s_at,1741
214044_at,7352
206306_at,768
205334_at,16980
200872_at,5750
208540_x_at,7884
200660_at,8299
205863_at,3654
202598_at,14465
218677_at,13416
204268_at,928
206027_at,14738
203186_s_at,11763
207763_at,18099
217728_at,9455
205916_at,7403
214370_at,7015
202917_s_at,7899
203535_at,5417
207885_at,11897
218370_s_at,15274
204642_at,1981
206437_at,6716
221417_x_at,9188
208607_s_at,1364
214456_x_at,3860
222226_at,7416
207096_at,5659
205449_at,11019
202797_at,6134
213262_at,6099
217946_s_at,17725
201747_s_at,7793
213635_s_at,17030
201748_s_at,6127
203280_at,257
32099_at,14135
206671_at,5819
220793_at,13851
206893_at,2307
213283_s_at,4367
213866_at,2547
215496_at,7897
215495_s_at,6686
212845_at,16759
215120_s_at,5509
220457_at,5610
219691_at,713
204502_at,8686
201570_at,9296
201569_s_at,5434
220330_s_at,15866
220367_s_at,2078
208741_at,313
208742_s_at,1049
208740_at,3380
204900_x_at,9976
213963_s_at,8878
204899_s_at,14740
217965_s_at,3139
219129_s_at,754
201543_s_at,6966
201542_at,16801
210790_s_at,13985
218254_s_at,15013
207889_at,14517
210862_s_at,7155
211322_s_at,4184
210063_at,201
200802_at,9436
218702_at,17230
200051_at,7673
209128_s_at,2780
200069_at,3579
209127_s_at,13111
41644_at,14658
213236_at,13202
204923_at,2561
203455_s_at,17751
213988_s_at,15583
210592_s_at,15615
203408_s_at,6755
215591_at,2425
213435_at,5097
218276_s_at,14210
212389_at,14188
213383_at,14604
222084_s_at,17624
212393_at,375
39835_at,15789
218737_at,11371
216161_at,15339
216162_at,16729
215760_s_at,9263
204166_at,10295
214997_at,7398
218143_s_at,15002
201771_at,16943
213244_at,6595
212699_at,11085
218206_x_at,1425
212329_at,15182
215848_at,13894
216399_s_at,10020
209741_x_at,10769
219416_at,2246
201819_at,9363
215835_at,11056
215834_x_at,8231
201646_at,12256
215754_at,4549
201647_s_at,2602
206995_x_at,1844
201825_s_at,12107
201826_s_at,15806
200832_s_at,13920
211708_s_at,7113
200831_s_at,10288
211162_x_at,6538
220232_at,11038
206884_s_at,3307
215548_s_at,11430
204035_at,6028
219196_at,7111
203889_at,4351
205725_at,1042
207910_at,7503
206799_at,883
205979_at,14197
206378_at,16211
205697_at,4241
222272_x_at,16975
219808_at,12155
59705_at,6508
221575_at,5128
221216_s_at,7591
218793_s_at,1354
206147_x_at,16988
208578_at,6714
220791_x_at,12521
210853_at,3909
210383_at,2263
205508_at,9644
206381_at,10171
210364_at,8911
210363_s_at,7010
210432_s_at,7932
204722_at,8710
204723_at,2071
206981_at,8124
207413_s_at,12931
207864_at,2013
207049_at,12712
206950_at,5187
218672_at,13574
215026_x_at,7669
217264_s_at,8966
203453_at,7597
205464_at,8100
208458_at,3604
207295_at,16001
205241_at,14929
201339_s_at,9549
211733_x_at,16207
218217_at,4645
212556_at,14757
201462_at,12243
219234_x_at,1392
221026_s_at,16082
210382_at,1488
219197_s_at,2215
217600_at,12403
221220_s_at,1564
205607_s_at,17369
41329_at,14194
218607_s_at,8466
201287_s_at,4809
201286_at,16891
212157_at,11519
212158_at,9917
212154_at,15865
202071_at,4
200958_s_at,7042
218427_at,16452
203090_at,1873
218681_s_at,15978
217855_x_at,5953
221972_s_at,6698
201093_x_at,8590
44669_at,10345
221855_at,6638
222021_x_at,3002
202675_at,3043
214166_at,3054
215652_at,7919
202026_at,15961
220628_s_at,297
218711_s_at,4284
213398_s_at,10178
205695_at,10532
201290_at,4801
216274_s_at,581
207707_s_at,17718
202083_s_at,1973
202084_s_at,17334
202082_s_at,335
204541_at,6133
216346_at,5968
216402_at,7682
210169_at,1764
215696_s_at,1691
204344_s_at,10126
212887_at,9655
201582_at,9550
201583_s_at,13774
210293_s_at,10382
216392_s_at,15888
209175_at,8699
209176_at,2580
212902_at,4730
212900_at,6940
202798_at,9304
202361_at,13109
202375_at,16560
215209_at,15245
215641_at,12599
200945_s_at,5784
210616_s_at,2892
209889_at,3503
217716_s_at,17414
219499_at,15897
203133_at,4804
203484_at,229
208943_s_at,15478
208942_s_at,7230
201914_s_at,6505
201915_at,11269
201916_s_at,17984
218265_at,1169
212450_at,5703
212451_at,18080
213716_s_at,1888
221931_s_at,7590
202062_s_at,14623
202064_s_at,8360
202061_s_at,10887
202063_s_at,17466
212311_at,1730
212314_at,14785
206211_at,8750
214433_s_at,15358
204563_at,16708
206049_at,15857
209880_s_at,1869
209879_at,920
217811_at,7348
203071_at,489
203070_at,7571
203789_s_at,14585
203788_s_at,9083
215324_at,16832
206941_x_at,8994
209730_at,13013
35666_at,8855
206832_s_at,17059
219689_at,1407
219259_at,15749
46665_at,14975
219039_at,15280
203528_at,3753
208124_s_at,127
210124_x_at,14130
219194_at,3140
203483_at,2386
205405_at,9482
213169_at,17415
215028_at,10252
220454_s_at,6573
220778_x_at,9933
208100_x_at,9266
220574_at,4961
210083_at,990
206442_at,1543
216030_s_at,4725
215114_at,15686
203871_at,6205
215113_s_at,3341
213184_at,6598
57703_at,7091
222110_at,4180
202318_s_at,6587
214790_at,3250
202319_at,4111
220735_s_at,6653
200902_at,9730
208940_at,4956
208939_at,7069
208941_s_at,6347
200961_at,12566
201427_s_at,10621
212698_s_at,10414
214720_x_at,7382
214293_at,17790
201307_at,10311
201308_s_at,14811
200778_s_at,17231
200015_s_at,17708
210657_s_at,14848
210348_at,13555
213666_at,17128
214298_x_at,14459
212415_at,8650
212413_at,2014
213151_s_at,17778
209000_s_at,6194
208999_at,10287
41220_at,9973
207425_s_at,10164
208657_s_at,5415
201194_at,11043
210076_x_at,2976
209669_s_at,8739
217725_x_at,9347
210466_s_at,18069
217724_at,5594
219982_s_at,3621
220482_s_at,6606
214243_s_at,242
217284_x_at,3366
217276_x_at,3082
208671_at,16687
221471_at,3379
221473_x_at,2181
211769_x_at,8748
221472_at,15357
212812_at,10873
200969_at,17643
200971_s_at,11787
200970_s_at,4484
211429_s_at,786
211428_at,2363
202833_s_at,2540
220626_at,2616
202376_at,5838
213874_at,16491
209443_at,3845
206325_at,1529
206386_at,1586
213572_s_at,7040
212268_at,6987
214539_at,15191
217272_s_at,6994
215817_at,3652
216258_s_at,10697
216257_at,1995
211361_s_at,2354
211362_s_at,238
204614_at,10657
210413_x_at,5429
209720_s_at,10151
209719_x_at,12401
211906_s_at,2946
204855_at,5978
211474_s_at,13369
206421_s_at,5568
206034_at,10850
209722_s_at,1880
209723_at,16356
210049_at,11126
205576_at,1839
202627_s_at,4817
202628_s_at,6019
212190_at,2830
202283_at,7956
205075_at,6655
200986_at,1940
207714_s_at,7261
205352_at,4651
207636_at,10629
202656_s_at,16716
202657_s_at,6793
219382_at,14295
218346_s_at,7860
40189_at,2720
210231_x_at,12319
213047_x_at,10705
200630_x_at,10737
200631_s_at,2711
205933_at,15999
213202_at,12381
213153_at,7650
215038_s_at,9843
212493_s_at,16691
220946_s_at,15140
212465_at,2607
213989_x_at,4235
219482_at,17157
221806_s_at,10044
220200_s_at,7101
203155_at,13564
214197_s_at,2660
206554_x_at,13161
201964_at,14228
201965_s_at,3433
207873_x_at,3242
213609_s_at,10468
211894_x_at,740
216047_x_at,13819
218720_x_at,5654
208313_s_at,16098
210172_at,1983
201356_at,10515
216457_s_at,10637
201357_s_at,15665
37462_i_at,9570
209381_x_at,17846
201070_x_at,1009
211185_s_at,17715
214305_s_at,9817
201071_x_at,11629
200619_at,9299
200687_s_at,2209
200688_at,2645
209044_x_at,17266
221263_s_at,3933
215699_x_at,6585
213431_x_at,14599
214402_s_at,18058
36545_s_at,17776
213370_s_at,7611
33322_i_at,6408
33323_r_at,13482
209260_at,7648
201586_s_at,11111
201585_s_at,12442
202036_s_at,12183
202037_s_at,1106
202035_s_at,16979
204051_s_at,9025
204052_s_at,7325
207468_s_at,4082
202775_s_at,15021
202773_s_at,3267
202774_s_at,6963
218835_at,1792
209810_at,4222
37004_at,5033
214354_x_at,17450
213936_x_at,7511
38691_s_at,6090
215454_x_at,9417
211735_x_at,9989
205982_x_at,11677
214387_x_at,5645
214199_at,7707
218392_x_at,8426
217226_s_at,11645
220974_x_at,2218
210632_s_at,17005
205120_s_at,9688
205121_at,6190
213543_at,5323
210330_at,4939
210329_s_at,2
214492_at,5508
204688_at,6481
207302_at,15722
201739_at,901
220357_s_at,1649
212989_at,2766
212321_at,17139
212322_at,10042
208381_s_at,17332
221268_s_at,11700
35626_at,15723
204293_at,2219
212319_at,538
217538_at,5194
36129_at,2590
203014_x_at,3837
215519_x_at,14739
214779_s_at,4616
201396_s_at,2889
209322_s_at,10789
40149_at,12983
205367_at,14618
203320_at,5629
211211_x_at,9021
210116_at,769
211209_x_at,10204
211210_x_at,12019
207351_s_at,13845
219513_s_at,10025
222169_x_at,4907
215639_at,8121
219749_at,4828
204979_s_at,11592
201311_s_at,6111
201312_s_at,7439
213633_at,3707
209371_s_at,7256
209370_s_at,8960
211250_s_at,1703
217253_at,12633
217257_at,2146
222258_s_at,11625
201811_x_at,12210
201810_s_at,6835
201851_at,7984
205751_at,4844
205637_s_at,9095
205636_at,9759
211565_at,14462
210101_x_at,8025
209090_s_at,3285
209091_s_at,3335
218813_s_at,5089
207661_s_at,16091
213252_at,15054
219256_s_at,6477
204019_s_at,10072
220563_s_at,3068
215829_at,518
215830_at,13732
213307_at,17488
213308_at,16167
220973_s_at,7021
215689_s_at,7012
214853_s_at,12033
201469_s_at,12082
219493_at,9240
209980_s_at,14279
217304_at,1492
214095_at,5660
214437_s_at,221
214096_s_at,17027
202777_at,1971
207570_at,9382
208443_x_at,17697
210135_s_at,15162
210134_x_at,7620
219713_at,12074
219712_s_at,2062
219083_at,10212
63009_at,8900
204967_at,10149
206664_at,5211
202981_x_at,15048
202980_s_at,14842
209339_at,14405
219734_at,621
218765_at,2173
56256_at,10237
218921_at,16985
44673_at,11975
219519_s_at,7191
215856_at,15593
220000_at,14489
210796_x_at,2093
206519_x_at,17941
206520_x_at,9717
217159_x_at,1144
216537_s_at,14694
207224_s_at,5914
208253_at,7728
216328_at,12742
216327_s_at,5208
210569_s_at,4239
214484_s_at,2460
201692_at,7769
208078_s_at,5613
213034_at,6611
204157_s_at,12169
204155_s_at,6091
204156_at,12147
204666_s_at,3476
221705_s_at,8439
204665_at,11988
218436_at,6436
206876_at,17142
208157_at,11841
206558_at,14957
209352_s_at,12396
39705_at,16058
204164_at,18019
202254_at,6412
202255_s_at,16070
213600_at,6837
37831_at,4845
202897_at,10540
217024_x_at,1124
202896_s_at,17014
202895_s_at,2915
206934_at,4710
217240_at,3919
220485_s_at,8198
218878_s_at,16960
220605_s_at,12806
49327_at,14686
221562_s_at,4720
221913_at,3838
222248_s_at,11044
220047_at,10586
222080_s_at,2002
222081_at,9974
219185_at,12432
221010_s_at,255
219613_s_at,16445
218797_s_at,7401
205484_at,7438
203489_at,5030
222030_at,1393
210792_x_at,11200
206510_at,3092
206511_s_at,2298
206634_at,1544
217661_x_at,6593
217640_x_at,15194
205790_at,675
216899_s_at,10146
204362_at,6866
204361_s_at,1150
204270_at,11779
206675_s_at,12952
215889_at,2851
203727_at,12851
212896_at,2091
210567_s_at,9344
203625_x_at,9869
203626_s_at,2151
203760_s_at,9675
203761_at,6700
219159_s_at,11370
219386_s_at,3111
219385_at,11383
206052_s_at,17429
207095_at,3269
204928_s_at,10711
217507_at,17042
210422_x_at,13995
210423_s_at,3297
217473_x_at,15748
203124_s_at,13448
203123_s_at,12649
210047_at,17022
203125_x_at,4659
220281_at,1738
204404_at,17484
215274_at,4221
208354_s_at,1547
209402_s_at,11782
211112_at,5297
209401_s_at,6612
209400_at,18038
210040_at,14014
220740_s_at,15908
218066_at,9145
219874_at,13073
220371_s_at,7212
220502_s_at,2815
220503_at,2268
207567_at,4978
205243_at,9008
205244_s_at,117
219824_at,2149
205856_at,572
208409_at,8825
211349_at,9130
207254_at,13805
205317_s_at,13711
205316_at,17457
219593_at,12864
209900_s_at,3192
202235_at,1610
202234_s_at,17957
202236_s_at,7220
219915_s_at,8494
204462_s_at,13383
202856_s_at,15354
217691_x_at,5698
213522_s_at,14653
217685_at,2230
202855_s_at,11682
205234_at,12088
206600_s_at,8008
213590_at,5475
206599_at,36
207038_at,16485
207057_at,3543
210807_s_at,17026
220455_at,17449
206872_at,14993
207097_s_at,9796
207298_at,5980
207051_at,16309
221041_s_at,2556
220551_at,12420
204230_s_at,10685
204229_at,4309
219559_at,16153
207074_s_at,13718
205857_at,13043
207150_at,8853
209776_s_at,7936
211576_s_at,17575
209777_s_at,7233
209775_x_at,9272
209681_at,14992
220736_at,9672
213664_at,12389
206396_at,13840
208389_s_at,9135
202800_at,5994
209611_s_at,14529
212811_x_at,16133
209610_s_at,6636
212810_s_at,12717
208916_at,10575
206882_at,10478
207355_at,3044
210923_at,3883
201920_at,382
202744_at,8554
207201_s_at,17483
220100_at,2294
207444_at,5238
207408_at,16318
218675_at,9109
221106_at,2315
204981_at,12153
207429_at,8793
205421_at,7159
205896_at,13118
205074_at,6741
216599_x_at,3501
210343_s_at,12553
221662_s_at,11938
220554_at,15743
221661_at,11363
221298_s_at,16875
209237_s_at,2501
211572_s_at,15589
209236_at,16303
210420_at,2625
206081_at,1355
211842_s_at,1502
210421_s_at,176
220867_s_at,5681
219090_at,7654
57588_at,4344
210010_s_at,17522
218275_at,17243
207088_s_at,8450
209003_at,488
203339_at,381
203340_s_at,2927
203775_at,18063
204587_at,13022
211855_s_at,14352
214210_at,10520
211754_s_at,14426
203658_at,5244
218725_at,1210
220182_at,17683
204342_at,12341
221432_s_at,6463
200030_s_at,14863
216721_at,2692
216712_at,4607
221037_s_at,6430
221020_s_at,10002
201919_at,9336
201918_at,7522
201917_s_at,5167
217961_at,16784
202825_at,14701
214821_at,12366
205716_at,17018
214029_at,120
212683_at,4715
32091_at,2059
212833_at,9622
200657_at,3900
220733_at,16974
205058_at,1938
214951_at,4964
205097_at,1034
206143_at,9218
215657_at,16961
206529_x_at,514
221572_s_at,15836
205769_at,4600
205768_s_at,2107
222217_s_at,11408
219733_s_at,12778
219932_at,13368
207560_at,16096
220475_at,3811
201801_s_at,16583
201802_at,8725
204717_s_at,9147
219344_at,16316
201250_s_at,16040
201249_at,11986
221024_s_at,6809
221262_s_at,8849
222088_s_at,16223
216236_s_at,5775
206535_at,5870
202497_x_at,9426
202498_s_at,15617
202499_s_at,4024
206603_at,17467
220091_at,13130
218985_at,3032
219991_at,12672
207035_at,8513
218989_x_at,11232
220181_x_at,1126
203971_at,3319
204204_at,1553
203164_at,8444
203165_s_at,10840
217530_at,2849
208177_at,16854
204124_at,6819
203306_s_at,937
207440_at,1891
209326_at,15030
207439_s_at,11005
206770_s_at,7363
209865_at,4324
202433_at,16391
218485_s_at,13303
219447_s_at,12669
209713_s_at,2373
209711_at,10166
209712_at,16963
213082_s_at,14680
213083_at,10932
220796_x_at,12355
79005_at,9732
222263_at,4101
215169_at,7145
217122_s_at,3491
218826_at,10404
220123_at,8157
213119_at,11693
218928_s_at,8628
202830_s_at,16593
217289_s_at,15348
218237_s_at,10533
212890_at,1975
220924_s_at,836
218041_x_at,17831
205972_at,9810
220786_s_at,8317
214830_at,13951
217778_at,4617
212110_at,7257
220413_at,3128
202667_s_at,1921
219215_s_at,14400
202089_s_at,15608
202088_at,15801
219869_s_at,18090
209266_s_at,14935
209267_s_at,6954
216504_s_at,9619
216009_at,224
217859_s_at,3201
216011_at,6364
200924_s_at,15718
219175_s_at,14103
204394_at,15646
213113_s_at,11020
210692_s_at,14632
222364_at,14282
205597_at,8828
220245_at,8138
221644_s_at,2629
214719_at,8721
219525_at,57
218416_s_at,13301
48106_at,5298
218417_s_at,987
205592_at,9379
206830_at,2861
218682_s_at,11531
202111_at,14807
205918_at,2393
210739_x_at,13870
210738_s_at,7030
211494_s_at,7903
203908_at,13935
221723_s_at,5792
207604_s_at,9692
209884_s_at,5763
210286_s_at,7239
207603_at,16393
207056_s_at,6566
206628_at,7197
214389_at,15492
207771_at,7978
212944_at,11594
213167_s_at,12378
213164_at,17810
215960_at,14115
211123_at,6766
204087_s_at,16354
220722_s_at,8673
205152_at,8535
215812_s_at,3305
206058_at,17502
207184_at,1221
219795_at,15381
206376_at,9722
219820_at,8435
217214_s_at,15036
217621_at,12761
216610_at,2069
210353_s_at,12745
215715_at,6109
217213_at,14979
216611_s_at,6452
219614_s_at,14147
206836_at,647
207519_at,9715
205920_at,15895
211030_s_at,9830
205921_s_at,5932
208494_at,451
210854_x_at,2970
202219_at,12793
213843_x_at,14319
207043_s_at,1454
206566_at,15334
212292_at,7171
212295_s_at,16397
212290_at,9002
220868_s_at,2544
207528_s_at,1962
217678_at,3389
209921_at,17179
207626_s_at,6663
214406_s_at,10519
205864_at,15868
201195_s_at,12716
203580_s_at,2334
203579_s_at,12406
203578_s_at,14334
204588_s_at,5664
216092_s_at,9413
216603_at,10030
202752_x_at,3090
217248_s_at,3276
216604_s_at,11465
220135_s_at,4494
215267_s_at,4341
209453_at,13083
211116_at,776
207212_at,10851
201349_at,2513
209830_s_at,7466
220650_s_at,4810
203909_at,17620
214860_at,4130
212947_at,14881
211480_s_at,8794
207308_at,4916
211481_at,4871
210366_at,17919
206354_at,15556
220460_at,12291
204368_at,12441
203473_at,1899
211557_x_at,10922
203472_s_at,12247
210542_s_at,14946
219229_at,3459
219911_s_at,14161
222071_s_at,13238
220984_s_at,7667
219885_at,2956
213601_at,6357
208221_s_at,13011
209897_s_at,982
216216_at,17127
203813_s_at,12524
206732_at,5399
206875_s_at,3680
206874_s_at,4252
206273_at,9343
217851_s_at,17653
205374_at,15976
203021_at,16362
217828_at,3631
214536_at,8369
208015_at,3440
210993_s_at,4461
